# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000257635.2	CR383656.4	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257636.6	G2E3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257639.1	AC005632.2	unprocessed_pseudogene	1	0	1	0.1283	0.0368	0.0364
ENSG00000257642.1	KCCAT198	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257643.1	AC084824.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257644.1	CR383656.5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257645.1	AC087897.1	processed_pseudogene	1	0	1	0.4739	0.1360	0.1345
ENSG00000257647.1	AC124312.2	lncRNA	0	14	21	0.0000	0.0000	0.0000
ENSG00000257648.1	CYCSP30	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257649.1	METTL7AP1	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000257653.1	AC117498.1	lncRNA	0	281	296	0.0000	0.0000	0.0000
ENSG00000257654.1	AC125603.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257657.3	AC079950.1	lncRNA	1	1	0	0.0238	0.0068	0.0068
ENSG00000257658.1	AC004217.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257660.5	ADCY6-DT	lncRNA	59	21	38	7.8733	2.2598	2.2351
ENSG00000257662.1	EIF4A1P12	processed_pseudogene	1	1	0	0.5243	0.1505	0.1488
ENSG00000257663.1	AC025259.1	lncRNA	0	824	773	0.0000	0.0000	0.0000
ENSG00000257664.1	RSL24D1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257666.1	CBX3P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257668.1	AC084033.2	processed_pseudogene	4	1	3	0.3058	0.0878	0.0868
ENSG00000257671.1	KRT7-AS	lncRNA	0	0	3	0.0000	0.0000	0.0000
ENSG00000257672.2	CR383656.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257674.1	AC020629.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257675.1	BTBD10P1	processed_pseudogene	6	2	4	0.3281	0.0942	0.0931
ENSG00000257677.2	LINC02464	lncRNA	1	0	1	0.0698	0.0200	0.0198
ENSG00000257680.1	AC016144.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257681.1	AC025265.1	lncRNA	24	23	26	1.6691	0.4791	0.4738
ENSG00000257682.1	AC090503.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257683.1	LINC02463	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257687.1	AC079600.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257691.2	AC133555.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257696.1	AC010203.2	lncRNA	2	0	2	0.3537	0.1015	0.1004
ENSG00000257698.2	GIHCG	lncRNA	1028	505	526	18.7281	5.3753	5.3166
ENSG00000257700.1	AC055716.3	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000257702.3	LBX2-AS1	lncRNA	41	29	29	1.4544	0.4175	0.4129
ENSG00000257703.6	AC068643.1	lncRNA	720	434	438	18.1049	5.1965	5.1397
ENSG00000257704.4	INAFM1	protein_coding	630	309	322	55.5125	15.9331	15.7590
ENSG00000257711.2	AC079385.2	lncRNA	9	184	176	0.1523	0.0437	0.0432
ENSG00000257715.1	AC007298.1	lncRNA	0	134	133	0.0000	0.0000	0.0000
ENSG00000257718.1	CPNE8-AS1	lncRNA	2	0	2	0.2811	0.0807	0.0798
ENSG00000257720.1	ILF2P2	processed_pseudogene	3	0	3	0.1986	0.0570	0.0564
ENSG00000257721.1	CR383656.7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257723.1	CHCHD3P2	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000257725.1	LINC02399	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257726.1	AC078880.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257727.6	CNPY2	protein_coding	225	473	417	5.5097	1.5814	1.5641
ENSG00000257729.2	AC090679.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257730.1	LSM6P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257731.2	CR383656.8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257732.1	AC089983.1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000257735.1	AC090115.1	lncRNA	2	1	2	0.2631	0.0755	0.0747
ENSG00000257737.1	AC025265.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257738.2	AC009248.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257740.1	AC073896.3	lncRNA	37	21	16	6.2594	1.7966	1.7769
ENSG00000257741.6	LINC01490	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257743.8	MGAM2	protein_coding	6	5	3	0.0543	0.0156	0.0154
ENSG00000257746.2	AC138123.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257747.2	LINC02426	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257748.2	LINC02281	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257750.2	LINC02445	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257751.2	AL512310.5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257752.1	AC091516.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257754.1	AC012555.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257756.6	LINC02386	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257757.1	OR6C7P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257758.1	KRT18P20	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257759.2	AL357153.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257761.3	AC078860.2	lncRNA	53	28	26	1.5035	0.4315	0.4268
ENSG00000257762.6	LINC02401	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257763.1	OR5BK1P	unprocessed_pseudogene	2	2	0	0.1797	0.0516	0.0510
ENSG00000257764.2	AC020656.1	lncRNA	0	329	370	0.0000	0.0000	0.0000
ENSG00000257766.1	AC025265.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257767.3	AC002996.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000257769.1	AC026401.1	lncRNA	0	12	15	0.0000	0.0000	0.0000
ENSG00000257771.6	LINC02395	lncRNA	8	9	24	0.0659	0.0189	0.0187
ENSG00000257773.1	ST13P3	processed_pseudogene	12	6	6	0.7992	0.2294	0.2269
ENSG00000257777.1	AC022507.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257779.1	AC078814.2	processed_pseudogene	2	1	1	0.4522	0.1298	0.1284
ENSG00000257780.5	GLYCAM1	transcribed_unitary_pseudogene	1	1	0	0.0906	0.0260	0.0257
ENSG00000257781.1	AC009387.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257784.2	LINC02400	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257786.1	AKIRIN1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257787.2	AC112481.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257790.1	EIF4A1P4	processed_pseudogene	50	33	20	3.0473	0.8746	0.8651
ENSG00000257792.1	OR5BJ1P	unprocessed_pseudogene	1	1	0	0.0837	0.0240	0.0238
ENSG00000257797.1	AC039056.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257800.1	FNBP1P1	processed_pseudogene	95	59	36	3.5222	1.0109	0.9999
ENSG00000257802.1	MRS2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257803.2	PIGAP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257807.1	AC003686.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257808.1	AC073573.1	lncRNA	0	42	54	0.0000	0.0000	0.0000
ENSG00000257809.1	AC034102.5	lncRNA	2	451	420	0.2738	0.0786	0.0777
ENSG00000257813.2	AC090525.2	processed_pseudogene	2	2	0	0.0651	0.0187	0.0185
ENSG00000257815.7	PRANCR	lncRNA	106	128	127	0.7975	0.2289	0.2264
ENSG00000257817.2	AC026765.3	lncRNA	3	16	6	0.0897	0.0258	0.0255
ENSG00000257818.1	C1GALT1P1	processed_pseudogene	4	2	2	0.2715	0.0779	0.0771
ENSG00000257820.1	MRPS6P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257823.1	AC092552.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257824.1	AC068789.1	lncRNA	0	9	3	0.0000	0.0000	0.0000
ENSG00000257825.1	CR383656.9	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257826.1	AL133304.2	lncRNA	1	21	31	0.0834	0.0239	0.0237
ENSG00000257829.1	AC121757.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257830.1	AC021066.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257831.1	AL136418.1	lncRNA	2	47	48	0.1516	0.0435	0.0431
ENSG00000257835.2	AC073591.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257837.1	AC089998.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257838.5	OTOAP1	transcribed_unprocessed_pseudogene	33	10	23	0.9168	0.2631	0.2603
ENSG00000257839.1	AC011611.4	lncRNA	0	71	67	0.0000	0.0000	0.0000
ENSG00000257842.6	LINC02588	lncRNA	353	171	182	5.0950	1.4624	1.4464
ENSG00000257844.2	KRT90P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257845.1	LINC02294	lncRNA	13	5	9	1.9337	0.5550	0.5490
ENSG00000257846.2	AL512310.6	processed_pseudogene	1	0	2	0.0629	0.0181	0.0179
ENSG00000257847.1	LSM3P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257848.1	AC074029.1	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000257849.1	AC012038.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257851.2	HNRNPA3P10	processed_pseudogene	21	10	11	1.3642	0.3916	0.3873
ENSG00000257852.1	AC048344.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257853.2	MED15P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257855.1	AC126471.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257858.1	MTND1P24	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257859.2	CASC18	lncRNA	64	27	39	1.4809	0.4250	0.4204
ENSG00000257860.6	AC068643.2	lncRNA	1	81	74	0.0287	0.0082	0.0082
ENSG00000257863.1	AC090049.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257864.1	AC025030.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257865.1	AC090022.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257869.1	AL139023.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257870.1	AC027287.2	lncRNA	12	9	3	1.4986	0.4301	0.4254
ENSG00000257872.1	AC233290.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257875.1	AC089998.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257878.1	AC007298.2	lncRNA	0	9	7	0.0000	0.0000	0.0000
ENSG00000257879.1	AC130415.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257880.1	AC078789.1	lncRNA	1	0	1	0.1550	0.0445	0.0440
ENSG00000257883.1	AC125603.2	lncRNA	3	1	2	0.2532	0.0727	0.0719
ENSG00000257884.2	AL512310.7	transcribed_processed_pseudogene	4	3	1	0.1304	0.0374	0.0370
ENSG00000257885.1	PHBP18	processed_pseudogene	1	0	1	0.0909	0.0261	0.0258
ENSG00000257890.1	AC011595.2	lncRNA	5	5	1	0.5849	0.1679	0.1660
ENSG00000257891.1	AL929601.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257893.3	LINC02404	lncRNA	2	1	1	0.0958	0.0275	0.0272
ENSG00000257894.2	AC027288.3	lncRNA	1	1	0	0.0328	0.0094	0.0093
ENSG00000257896.1	AC093012.1	transcribed_unprocessed_pseudogene	4	14	13	0.2527	0.0725	0.0718
ENSG00000257897.1	AC139697.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257900.2	AL162632.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257904.1	AL133372.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257905.1	AC004486.1	processed_pseudogene	8	2	6	2.5383	0.7285	0.7206
ENSG00000257906.3	LINC02156	lncRNA	8	4	4	0.2108	0.0605	0.0599
ENSG00000257907.2	EEF1A1P17	processed_pseudogene	62	32	30	3.5950	1.0318	1.0205
ENSG00000257910.1	AC124784.1	lncRNA	1	1	2	0.1295	0.0372	0.0368
ENSG00000257912.1	LINC02258	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257913.2	DDN-AS1	lncRNA	5	181	167	0.1652	0.0474	0.0469
ENSG00000257915.1	GLULP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257918.1	AC079385.3	lncRNA	6	651	618	0.5483	0.1574	0.1557
ENSG00000257920.1	LINC02409	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257921.6	AC025165.3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000257923.12	CUX1	protein_coding	5572	2783	2794	23.1877	6.6553	6.5826
ENSG00000257924.1	LINC02416	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257925.1	AC008083.2	lncRNA	1	0	1	0.1115	0.0320	0.0317
ENSG00000257927.1	MRPS36P5	processed_pseudogene	2	0	2	0.4962	0.1424	0.1409
ENSG00000257932.1	AC078776.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257935.2	LHX5-AS1	lncRNA	190	90	110	26.9089	7.7234	7.6389
ENSG00000257940.1	AC079598.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257941.1	AC011611.5	processed_pseudogene	2	6	3	0.2558	0.0734	0.0726
ENSG00000257943.2	AC084879.1	transcribed_unitary_pseudogene	1	0	1	0.0233	0.0067	0.0066
ENSG00000257947.1	AC025030.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257948.2	AC068993.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257949.7	TEN1	protein_coding	2	1	1	0.1152	0.0331	0.0327
ENSG00000257950.3	P2RX5-TAX1BP3	protein_coding	78	1084	983	0.9765	0.2803	0.2772
ENSG00000257951.2	AC126177.5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257953.1	AC083805.2	lncRNA	5	1	4	0.6060	0.1739	0.1720
ENSG00000257954.1	AC125611.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257955.1	AC004801.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257956.1	NOP56P3	processed_pseudogene	2	0	2	0.3840	0.1102	0.1090
ENSG00000257957.1	QRSL1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257958.1	AC008125.1	lncRNA	2	2	0	0.0961	0.0276	0.0273
ENSG00000257959.1	CR383656.10	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257962.1	AC011773.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257964.1	AC020612.3	lncRNA	1	1	0	0.1297	0.0372	0.0368
ENSG00000257966.1	OLA1P3	processed_pseudogene	2	1	1	0.0579	0.0166	0.0164
ENSG00000257976.1	AL079352.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257979.1	SNRPGP18	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257985.1	AC004801.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257986.3	LINC02306	lncRNA	7	2	5	0.1441	0.0414	0.0409
ENSG00000257987.6	TEX49	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000257989.1	AC078864.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257991.1	AC089984.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257994.1	AC084364.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000257995.1	AC084365.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257997.5	AC010183.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000257998.1	AC123904.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258001.1	AC126614.1	lncRNA	9	3	6	1.2142	0.3485	0.3447
ENSG00000258007.1	AC063947.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258010.4	AC016705.1	lncRNA	1	1	1	0.0335	0.0096	0.0095
ENSG00000258011.2	HMGA1P3	processed_pseudogene	4	2	2	0.9127	0.2620	0.2591
ENSG00000258012.1	AC026111.1	processed_pseudogene	5	3	2	0.3093	0.0888	0.0878
ENSG00000258013.2	RPL3P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258016.1	HIGD1AP1	processed_pseudogene	26	17	9	6.9896	2.0061	1.9842
ENSG00000258017.2	AC011603.2	lncRNA	17	47275	46992	0.2738	0.0786	0.0777
ENSG00000258018.2	LINC02457	lncRNA	4	5	1	0.0604	0.0173	0.0171
ENSG00000258021.1	AC025259.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258024.1	OR5BT1P	unprocessed_pseudogene	1	0	1	0.0871	0.0250	0.0247
ENSG00000258026.2	AC078955.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258027.2	NF1P4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258028.3	AL135878.1	lncRNA	1	0	1	0.0093	0.0027	0.0026
ENSG00000258033.1	SNX5P2	unprocessed_pseudogene	4	3	1	0.2354	0.0676	0.0668
ENSG00000258034.1	AC012157.2	lncRNA	0	150	148	0.0000	0.0000	0.0000
ENSG00000258035.2	AC123567.2	lncRNA	16	22	27	0.3805	0.1092	0.1080
ENSG00000258036.2	KRT125P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258038.6	LINC02327	lncRNA	1	0	1	0.0137	0.0039	0.0039
ENSG00000258039.2	AC117377.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258044.1	AC073569.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258045.2	Metazoa_SRP	misc_RNA	18	6	12	4.9653	1.4251	1.4096
ENSG00000258048.1	AC073569.2	lncRNA	0	4	7	0.0000	0.0000	0.0000
ENSG00000258050.2	AL139316.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258051.1	AC074029.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258052.1	AC025263.2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000258053.1	AC025575.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258056.2	AC009779.2	lncRNA	566	433	423	28.9976	8.3229	8.2319
ENSG00000258057.6	BCDIN3D-AS1	lncRNA	117	281	293	1.6323	0.4685	0.4634
ENSG00000258064.1	AC073612.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000258065.1	AL122126.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258066.1	AC138331.1	lncRNA	3	2	1	0.5899	0.1693	0.1674
ENSG00000258068.2	AC079600.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258071.1	ARL2BPP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258072.1	AC126177.6	processed_pseudogene	3	2	1	0.3266	0.0938	0.0927
ENSG00000258073.1	AC128657.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258074.1	VTI1BP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258076.1	CR383656.11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258077.2	AC078923.1	lncRNA	9	6	11	0.4804	0.1379	0.1364
ENSG00000258080.1	ARHGAP42P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258081.4	AL110292.1	lncRNA	32	18	14	0.4505	0.1293	0.1279
ENSG00000258082.1	AL391832.3	lncRNA	1	0	1	0.0874	0.0251	0.0248
ENSG00000258083.2	OR9A4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000258084.6	AC128707.1	lncRNA	2	2	0	0.0456	0.0131	0.0129
ENSG00000258086.1	AC079313.1	lncRNA	2	31	32	0.2708	0.0777	0.0769
ENSG00000258088.1	AC078820.1	lncRNA	5	3	2	0.4982	0.1430	0.1414
ENSG00000258090.1	AC093014.1	processed_pseudogene	3	3	0	0.3063	0.0879	0.0870
ENSG00000258091.1	AC011611.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258092.1	AC005841.1	lncRNA	0	580	690	0.0000	0.0000	0.0000
ENSG00000258096.1	AC025031.2	lncRNA	1	2	0	0.1179	0.0338	0.0335
ENSG00000258098.2	LINC02286	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258099.1	ATXN2-AS	lncRNA	16	9	10	2.4389	0.7000	0.6924
ENSG00000258100.3	LINC02823	lncRNA	23	15	8	0.8769	0.2517	0.2489
ENSG00000258101.2	AC010173.1	lncRNA	67	31	38	3.4090	0.9784	0.9677
ENSG00000258102.5	MAP1LC3B2	protein_coding	99	44	56	3.8020	1.0913	1.0793
ENSG00000258104.1	HIGD1AP9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258107.3	AL158058.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258108.2	AC009803.2	lncRNA	1	0	1	0.0442	0.0127	0.0125
ENSG00000258111.1	AC079316.1	processed_pseudogene	5	3	2	0.8994	0.2581	0.2553
ENSG00000258112.1	CCNG2P1	processed_pseudogene	1	0	1	0.0739	0.0212	0.0210
ENSG00000258114.1	AC005871.2	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000258115.1	AC090109.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258116.1	PPIAP45	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258117.2	AC026116.1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000258118.1	PPIAP44	processed_pseudogene	2	0	2	0.5709	0.1639	0.1621
ENSG00000258119.1	AC087897.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258120.2	KRT128P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258121.1	AC089987.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258122.1	AC044802.2	lncRNA	1	0	1	0.1703	0.0489	0.0484
ENSG00000258123.1	LINC02444	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258125.1	AC025254.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258128.2	MKRN9P	transcribed_processed_pseudogene	5	2	3	0.1536	0.0441	0.0436
ENSG00000258130.8	AC106782.1	transcribed_unprocessed_pseudogene	1	4	6	0.0273	0.0078	0.0078
ENSG00000258131.1	AC007656.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258133.1	AC025578.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258134.1	AC016954.1	processed_pseudogene	1	0	1	0.0992	0.0285	0.0282
ENSG00000258135.5	LINC02396	lncRNA	0	0	2	0.0000	0.0000	0.0000
ENSG00000258136.2	AC007622.2	lncRNA	7	134	142	0.2708	0.0777	0.0769
ENSG00000258137.5	AC079313.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258140.2	AC127894.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000258142.2	AC093023.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258144.2	LINC02406	lncRNA	3	0	3	0.1621	0.0465	0.0460
ENSG00000258148.2	AC007115.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258150.6	AC133555.3	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000258153.1	HSPE1P4	processed_pseudogene	9	5	5	2.1602	0.6200	0.6133
